AttendanceID,EmployeeID,AttendanceDate,Status,WorkingHours
4513,113,2026-06-07,Present,8.00
4514,114,2026-06-07,Present,8.00
4515,115,2026-06-07,Present,8.00
4516,116,2026-06-07,Present,8.00
4517,117,2026-06-07,Present,8.00
4518,118,2026-06-07,Present,8.00
4519,119,2026-06-07,Present,8.00
4520,120,2026-06-07,Present,8.00
4521,121,2026-06-07,Present,8.00
4522,122,2026-06-07,Present,8.00
4523,123,2026-06-07,Present,8.00
4524,124,2026-06-07,Present,8.00
4525,125,2026-06-07,Present,8.00
4526,126,2026-06-07,Present,8.00
4527,127,2026-06-07,Present,8.00
4528,128,2026-06-07,Present,8.00
4529,129,2026-06-07,Present,8.00
4530,130,2026-06-07,Present,8.00
4531,131,2026-06-07,Present,8.00
4532,132,2026-06-07,Present,8.00
4533,133,2026-06-07,Present,8.00
4534,134,2026-06-07,Present,8.00
4535,135,2026-06-07,Present,8.00
4536,136,2026-06-07,Present,8.00
4537,137,2026-06-07,Present,8.00
4538,138,2026-06-07,Present,8.00
4539,139,2026-06-07,Present,8.00
4540,140,2026-06-07,Present,8.00
4541,141,2026-06-07,Present,8.00
4542,142,2026-06-07,Present,8.00
4543,143,2026-06-07,Present,8.00
4544,144,2026-06-07,Present,8.00
4545,145,2026-06-07,Present,8.00
4546,146,2026-06-07,Present,8.00
4547,147,2026-06-07,Present,8.00
4548,148,2026-06-07,Present,8.00
4549,149,2026-06-07,Present,8.00
4550,150,2026-06-07,Present,8.00
4551,151,2026-06-07,Present,8.00
4552,152,2026-06-07,Present,8.00
4553,153,2026-06-07,Present,8.00
4554,154,2026-06-07,Present,8.00
4555,155,2026-06-07,Present,8.00
4556,156,2026-06-07,Present,8.00
4557,157,2026-06-07,Present,8.00
4558,158,2026-06-07,Present,8.00
4559,159,2026-06-07,Present,8.00
4560,160,2026-06-07,Present,8.00
4561,161,2026-06-07,Present,8.00
4562,162,2026-06-07,Present,8.00
4563,163,2026-06-07,Present,8.00
4564,164,2026-06-07,Present,8.00
4565,165,2026-06-07,Present,8.00
4566,166,2026-06-07,Present,8.00
4567,167,2026-06-07,Present,8.00
4568,168,2026-06-07,Present,8.00
4569,169,2026-06-07,Present,8.00
4570,170,2026-06-07,Present,8.00
4571,171,2026-06-07,Present,8.00
4572,172,2026-06-07,Present,8.00
4573,173,2026-06-07,Present,8.00
4574,174,2026-06-07,Present,8.00
4575,175,2026-06-07,Present,8.00
4576,176,2026-06-07,Present,8.00
4577,177,2026-06-07,Present,8.00
4578,178,2026-06-07,Present,8.00
4579,179,2026-06-07,Present,8.00
4580,180,2026-06-07,Present,8.00
4581,181,2026-06-07,Present,8.00
4582,182,2026-06-07,Present,8.00
4583,183,2026-06-07,Present,8.00
4584,184,2026-06-07,Present,8.00
4585,185,2026-06-07,Present,8.00
4586,186,2026-06-07,Present,8.00
4587,187,2026-06-07,Present,8.00
4588,188,2026-06-07,Present,8.00
4589,189,2026-06-07,Present,8.00
4590,190,2026-06-07,Present,8.00
4591,191,2026-06-07,Present,8.00
4592,192,2026-06-07,Present,8.00
4593,193,2026-06-07,Present,8.00
4594,194,2026-06-07,Present,8.00
4595,195,2026-06-07,Present,8.00
4596,196,2026-06-07,Present,8.00
4597,197,2026-06-07,Present,8.00
4598,198,2026-06-07,Present,8.00
4599,199,2026-06-07,Present,8.00
4600,200,2026-06-07,Present,8.00
4601,1,2026-06-06,Present,8.00
4602,2,2026-06-06,Present,8.00
4603,3,2026-06-06,Present,8.00
4604,4,2026-06-06,Present,8.00
4605,5,2026-06-06,Present,8.00
4606,6,2026-06-06,Present,8.00
4607,7,2026-06-06,Present,8.00
4608,8,2026-06-06,Present,8.00
4609,9,2026-06-06,Present,8.00
4610,10,2026-06-06,Present,8.00
4611,11,2026-06-06,Present,8.00
4612,12,2026-06-06,Present,8.00
4613,13,2026-06-06,Present,8.00
4614,14,2026-06-06,Present,8.00
4615,15,2026-06-06,Present,8.00
4616,16,2026-06-06,Present,8.00
4617,17,2026-06-06,Present,8.00
4618,18,2026-06-06,Present,8.00
4619,19,2026-06-06,Present,8.00
4620,20,2026-06-06,Present,8.00
4621,21,2026-06-06,Present,8.00
4622,22,2026-06-06,Present,8.00
4623,23,2026-06-06,Present,8.00
4624,24,2026-06-06,Present,8.00
4625,25,2026-06-06,Present,8.00
4626,26,2026-06-06,Present,8.00
4627,27,2026-06-06,Present,8.00
4628,28,2026-06-06,Present,8.00
4629,29,2026-06-06,Present,8.00
4630,30,2026-06-06,Present,8.00
4631,31,2026-06-06,Present,8.00
4632,32,2026-06-06,Present,8.00
4633,33,2026-06-06,Present,8.00
4634,34,2026-06-06,Present,8.00
4635,35,2026-06-06,Present,8.00
4636,36,2026-06-06,Present,8.00
4637,37,2026-06-06,Present,8.00
4638,38,2026-06-06,Present,8.00
4639,39,2026-06-06,Present,8.00
4640,40,2026-06-06,Present,8.00
4641,41,2026-06-06,Present,8.00
4642,42,2026-06-06,Present,8.00
4643,43,2026-06-06,Present,8.00
4644,44,2026-06-06,Present,8.00
4645,45,2026-06-06,Present,8.00
4646,46,2026-06-06,Present,8.00
4647,47,2026-06-06,Present,8.00
4648,48,2026-06-06,Present,8.00
4649,49,2026-06-06,Present,8.00
4650,50,2026-06-06,Present,8.00
4651,51,2026-06-06,Present,8.00
4652,52,2026-06-06,Present,8.00
4653,53,2026-06-06,Present,8.00
4654,54,2026-06-06,Present,8.00
4655,55,2026-06-06,Present,8.00
4656,56,2026-06-06,Present,8.00
4657,57,2026-06-06,Present,8.00
4658,58,2026-06-06,Present,8.00
4659,59,2026-06-06,Present,8.00
4660,60,2026-06-06,Present,8.00
4661,61,2026-06-06,Present,8.00
4662,62,2026-06-06,Present,8.00
4663,63,2026-06-06,Present,8.00
4664,64,2026-06-06,Present,8.00
4665,65,2026-06-06,Present,8.00
4666,66,2026-06-06,Present,8.00
4667,67,2026-06-06,Present,8.00
4668,68,2026-06-06,Present,8.00
4669,69,2026-06-06,Present,8.00
4670,70,2026-06-06,Present,8.00
4671,71,2026-06-06,Present,8.00
4672,72,2026-06-06,Present,8.00
4673,73,2026-06-06,Present,8.00
4674,74,2026-06-06,Present,8.00
4675,75,2026-06-06,Present,8.00
4676,76,2026-06-06,Present,8.00
4677,77,2026-06-06,Present,8.00
4678,78,2026-06-06,Present,8.00
4679,79,2026-06-06,Present,8.00
4680,80,2026-06-06,Present,8.00
4681,81,2026-06-06,Present,8.00
4682,82,2026-06-06,Present,8.00
4683,83,2026-06-06,Present,8.00
4684,84,2026-06-06,Present,8.00
4685,85,2026-06-06,Present,8.00
4686,86,2026-06-06,Present,8.00
4687,87,2026-06-06,Present,8.00
4688,88,2026-06-06,Present,8.00
4689,89,2026-06-06,Present,8.00
4690,90,2026-06-06,Present,8.00
4691,91,2026-06-06,Present,8.00
4692,92,2026-06-06,Present,8.00
4693,93,2026-06-06,Present,8.00
4694,94,2026-06-06,Present,8.00
4695,95,2026-06-06,Present,8.00
4696,96,2026-06-06,Present,8.00
4697,97,2026-06-06,Present,8.00
4698,98,2026-06-06,Present,8.00
4699,99,2026-06-06,Present,8.00
4700,100,2026-06-06,Present,8.00
4701,101,2026-06-06,Present,8.00
4702,102,2026-06-06,Present,8.00
4703,103,2026-06-06,Present,8.00
4704,104,2026-06-06,Present,8.00
4705,105,2026-06-06,Present,8.00
4706,106,2026-06-06,Present,8.00
4707,107,2026-06-06,Present,8.00
4708,108,2026-06-06,Present,8.00
4709,109,2026-06-06,Present,8.00
4710,110,2026-06-06,Present,8.00
4711,111,2026-06-06,Present,8.00
4712,112,2026-06-06,Present,8.00
4713,113,2026-06-06,Present,8.00
4714,114,2026-06-06,Present,8.00
4715,115,2026-06-06,Present,8.00
4716,116,2026-06-06,Present,8.00
4717,117,2026-06-06,Present,8.00
4718,118,2026-06-06,Present,8.00
4719,119,2026-06-06,Present,8.00
4720,120,2026-06-06,Present,8.00
4721,121,2026-06-06,Present,8.00
4722,122,2026-06-06,Present,8.00
4723,123,2026-06-06,Present,8.00
4724,124,2026-06-06,Present,8.00
4725,125,2026-06-06,Present,8.00
4726,126,2026-06-06,Present,8.00
4727,127,2026-06-06,Present,8.00
4728,128,2026-06-06,Present,8.00
4729,129,2026-06-06,Present,8.00
4730,130,2026-06-06,Present,8.00
4731,131,2026-06-06,Present,8.00
4732,132,2026-06-06,Present,8.00
4733,133,2026-06-06,Present,8.00
4734,134,2026-06-06,Present,8.00
4735,135,2026-06-06,Present,8.00
4736,136,2026-06-06,Present,8.00
4737,137,2026-06-06,Present,8.00
4738,138,2026-06-06,Present,8.00
4739,139,2026-06-06,Present,8.00
4740,140,2026-06-06,Present,8.00
4741,141,2026-06-06,Present,8.00
4742,142,2026-06-06,Present,8.00
4743,143,2026-06-06,Present,8.00
4744,144,2026-06-06,Present,8.00
4745,145,2026-06-06,Present,8.00
4746,146,2026-06-06,Present,8.00
4747,147,2026-06-06,Present,8.00
4748,148,2026-06-06,Present,8.00
4749,149,2026-06-06,Present,8.00
4750,150,2026-06-06,Present,8.00
4751,151,2026-06-06,Present,8.00
4752,152,2026-06-06,Present,8.00
4753,153,2026-06-06,Present,8.00
4754,154,2026-06-06,Present,8.00
4755,155,2026-06-06,Present,8.00
4756,156,2026-06-06,Present,8.00
4757,157,2026-06-06,Present,8.00
4758,158,2026-06-06,Present,8.00
4759,159,2026-06-06,Present,8.00
4760,160,2026-06-06,Present,8.00
4761,161,2026-06-06,Present,8.00
4762,162,2026-06-06,Present,8.00
4763,163,2026-06-06,Present,8.00
4764,164,2026-06-06,Present,8.00
4765,165,2026-06-06,Present,8.00
4766,166,2026-06-06,Present,8.00
4767,167,2026-06-06,Present,8.00
4768,168,2026-06-06,Present,8.00
4769,169,2026-06-06,Present,8.00
4770,170,2026-06-06,Present,8.00
4771,171,2026-06-06,Present,8.00
4772,172,2026-06-06,Present,8.00
4773,173,2026-06-06,Present,8.00
4774,174,2026-06-06,Present,8.00
4775,175,2026-06-06,Present,8.00
4776,176,2026-06-06,Present,8.00
4777,177,2026-06-06,Present,8.00
4778,178,2026-06-06,Present,8.00
4779,179,2026-06-06,Present,8.00
4780,180,2026-06-06,Present,8.00
4781,181,2026-06-06,Present,8.00
4782,182,2026-06-06,Present,8.00
4783,183,2026-06-06,Present,8.00
4784,184,2026-06-06,Present,8.00
4785,185,2026-06-06,Present,8.00
4786,186,2026-06-06,Present,8.00
4787,187,2026-06-06,Present,8.00
4788,188,2026-06-06,Present,8.00
4789,189,2026-06-06,Present,8.00
4790,190,2026-06-06,Present,8.00
4791,191,2026-06-06,Present,8.00
4792,192,2026-06-06,Present,8.00
4793,193,2026-06-06,Present,8.00
4794,194,2026-06-06,Present,8.00
4795,195,2026-06-06,Present,8.00
4796,196,2026-06-06,Present,8.00
4797,197,2026-06-06,Present,8.00
4798,198,2026-06-06,Present,8.00
4799,199,2026-06-06,Present,8.00
4800,200,2026-06-06,Present,8.00
4801,1,2026-06-05,Present,8.00
4802,2,2026-06-05,Present,8.00
4803,3,2026-06-05,Present,8.00
4804,4,2026-06-05,Present,8.00
4805,5,2026-06-05,Present,8.00
4806,6,2026-06-05,Present,8.00
4807,7,2026-06-05,Present,8.00
4808,8,2026-06-05,Present,8.00
4809,9,2026-06-05,Present,8.00
4810,10,2026-06-05,Present,8.00
4811,11,2026-06-05,Present,8.00
4812,12,2026-06-05,Present,8.00
4813,13,2026-06-05,Present,8.00
4814,14,2026-06-05,Present,8.00
4815,15,2026-06-05,Present,8.00
4816,16,2026-06-05,Present,8.00
4817,17,2026-06-05,Present,8.00
4818,18,2026-06-05,Present,8.00
4819,19,2026-06-05,Present,8.00
4820,20,2026-06-05,Present,8.00
4821,21,2026-06-05,Present,8.00
4822,22,2026-06-05,Present,8.00
4823,23,2026-06-05,Present,8.00
4824,24,2026-06-05,Present,8.00
4825,25,2026-06-05,Present,8.00
4826,26,2026-06-05,Present,8.00
4827,27,2026-06-05,Present,8.00
4828,28,2026-06-05,Present,8.00
4829,29,2026-06-05,Present,8.00
4830,30,2026-06-05,Present,8.00
4831,31,2026-06-05,Present,8.00
4832,32,2026-06-05,Present,8.00
4833,33,2026-06-05,Present,8.00
4834,34,2026-06-05,Present,8.00
4835,35,2026-06-05,Present,8.00
4836,36,2026-06-05,Present,8.00
4837,37,2026-06-05,Present,8.00
4838,38,2026-06-05,Present,8.00
4839,39,2026-06-05,Present,8.00
4840,40,2026-06-05,Present,8.00
4841,41,2026-06-05,Present,8.00
4842,42,2026-06-05,Present,8.00
4843,43,2026-06-05,Present,8.00
4844,44,2026-06-05,Present,8.00
4845,45,2026-06-05,Present,8.00
4846,46,2026-06-05,Present,8.00
4847,47,2026-06-05,Present,8.00
4848,48,2026-06-05,Present,8.00
4849,49,2026-06-05,Present,8.00
4850,50,2026-06-05,Present,8.00
4851,51,2026-06-05,Present,8.00
4852,52,2026-06-05,Present,8.00
4853,53,2026-06-05,Present,8.00
4854,54,2026-06-05,Present,8.00
4855,55,2026-06-05,Present,8.00
4856,56,2026-06-05,Present,8.00
4857,57,2026-06-05,Present,8.00
4858,58,2026-06-05,Present,8.00
4859,59,2026-06-05,Present,8.00
4860,60,2026-06-05,Present,8.00
4861,61,2026-06-05,Present,8.00
4862,62,2026-06-05,Present,8.00
4863,63,2026-06-05,Present,8.00
4864,64,2026-06-05,Present,8.00
4865,65,2026-06-05,Present,8.00
4866,66,2026-06-05,Present,8.00
4867,67,2026-06-05,Present,8.00
4868,68,2026-06-05,Present,8.00
4869,69,2026-06-05,Present,8.00
4870,70,2026-06-05,Present,8.00
4871,71,2026-06-05,Present,8.00
4872,72,2026-06-05,Present,8.00
4873,73,2026-06-05,Present,8.00
4874,74,2026-06-05,Present,8.00
4875,75,2026-06-05,Present,8.00
4876,76,2026-06-05,Present,8.00
4877,77,2026-06-05,Present,8.00
4878,78,2026-06-05,Present,8.00
4879,79,2026-06-05,Present,8.00
4880,80,2026-06-05,Present,8.00
4881,81,2026-06-05,Present,8.00
4882,82,2026-06-05,Present,8.00
4883,83,2026-06-05,Present,8.00
4884,84,2026-06-05,Present,8.00
4885,85,2026-06-05,Present,8.00
4886,86,2026-06-05,Present,8.00
4887,87,2026-06-05,Present,8.00
4888,88,2026-06-05,Present,8.00
4889,89,2026-06-05,Present,8.00
4890,90,2026-06-05,Present,8.00
4891,91,2026-06-05,Present,8.00
4892,92,2026-06-05,Present,8.00
4893,93,2026-06-05,Present,8.00
4894,94,2026-06-05,Present,8.00
4895,95,2026-06-05,Present,8.00
4896,96,2026-06-05,Present,8.00
4897,97,2026-06-05,Present,8.00
4898,98,2026-06-05,Present,8.00
4899,99,2026-06-05,Present,8.00
4900,100,2026-06-05,Present,8.00
4901,101,2026-06-05,Present,8.00
4902,102,2026-06-05,Present,8.00
4903,103,2026-06-05,Present,8.00
4904,104,2026-06-05,Present,8.00
4905,105,2026-06-05,Present,8.00
4906,106,2026-06-05,Present,8.00
4907,107,2026-06-05,Present,8.00
4908,108,2026-06-05,Present,8.00
4909,109,2026-06-05,Present,8.00
4910,110,2026-06-05,Present,8.00
4911,111,2026-06-05,Present,8.00
4912,112,2026-06-05,Present,8.00
4913,113,2026-06-05,Present,8.00
4914,114,2026-06-05,Present,8.00
4915,115,2026-06-05,Present,8.00
4916,116,2026-06-05,Present,8.00
4917,117,2026-06-05,Present,8.00
4918,118,2026-06-05,Present,8.00
4919,119,2026-06-05,Present,8.00
4920,120,2026-06-05,Present,8.00
4921,121,2026-06-05,Present,8.00
4922,122,2026-06-05,Present,8.00
4923,123,2026-06-05,Present,8.00
4924,124,2026-06-05,Present,8.00
4925,125,2026-06-05,Present,8.00
4926,126,2026-06-05,Present,8.00
4927,127,2026-06-05,Present,8.00
4928,128,2026-06-05,Present,8.00
4929,129,2026-06-05,Present,8.00
4930,130,2026-06-05,Present,8.00
4931,131,2026-06-05,Present,8.00
4932,132,2026-06-05,Present,8.00
4933,133,2026-06-05,Present,8.00
4934,134,2026-06-05,Present,8.00
4935,135,2026-06-05,Present,8.00
4936,136,2026-06-05,Present,8.00
4937,137,2026-06-05,Present,8.00
4938,138,2026-06-05,Present,8.00
4939,139,2026-06-05,Present,8.00
4940,140,2026-06-05,Present,8.00
4941,141,2026-06-05,Present,8.00
4942,142,2026-06-05,Present,8.00
4943,143,2026-06-05,Present,8.00
4944,144,2026-06-05,Present,8.00
4945,145,2026-06-05,Present,8.00
4946,146,2026-06-05,Present,8.00
4947,147,2026-06-05,Present,8.00
4948,148,2026-06-05,Present,8.00
4949,149,2026-06-05,Present,8.00
4950,150,2026-06-05,Present,8.00
4951,151,2026-06-05,Present,8.00
4952,152,2026-06-05,Present,8.00
4953,153,2026-06-05,Present,8.00
4954,154,2026-06-05,Present,8.00
4955,155,2026-06-05,Present,8.00
4956,156,2026-06-05,Present,8.00
4957,157,2026-06-05,Present,8.00
4958,158,2026-06-05,Present,8.00
4959,159,2026-06-05,Present,8.00
4960,160,2026-06-05,Present,8.00
4961,161,2026-06-05,Present,8.00
4962,162,2026-06-05,Present,8.00
4963,163,2026-06-05,Present,8.00
4964,164,2026-06-05,Present,8.00
4965,165,2026-06-05,Present,8.00
4966,166,2026-06-05,Present,8.00
4967,167,2026-06-05,Present,8.00
4968,168,2026-06-05,Present,8.00
4969,169,2026-06-05,Present,8.00
4970,170,2026-06-05,Present,8.00
4971,171,2026-06-05,Present,8.00
4972,172,2026-06-05,Present,8.00
4973,173,2026-06-05,Present,8.00
4974,174,2026-06-05,Present,8.00
4975,175,2026-06-05,Present,8.00
4976,176,2026-06-05,Present,8.00
4977,177,2026-06-05,Present,8.00
4978,178,2026-06-05,Present,8.00
4979,179,2026-06-05,Present,8.00
4980,180,2026-06-05,Present,8.00
4981,181,2026-06-05,Present,8.00
4982,182,2026-06-05,Present,8.00
4983,183,2026-06-05,Present,8.00
4984,184,2026-06-05,Present,8.00
4985,185,2026-06-05,Present,8.00
4986,186,2026-06-05,Present,8.00
4987,187,2026-06-05,Present,8.00
4988,188,2026-06-05,Present,8.00
4989,189,2026-06-05,Present,8.00
4990,190,2026-06-05,Present,8.00
4991,191,2026-06-05,Present,8.00
4992,192,2026-06-05,Present,8.00
4993,193,2026-06-05,Present,8.00
4994,194,2026-06-05,Present,8.00
4995,195,2026-06-05,Present,8.00
4996,196,2026-06-05,Present,8.00
4997,197,2026-06-05,Present,8.00
4998,198,2026-06-05,Present,8.00
4999,199,2026-06-05,Present,8.00
5000,200,2026-06-05,Present,8.00
5001,1,2026-06-04,Present,8.00
5002,2,2026-06-04,Present,8.00
5003,3,2026-06-04,Present,8.00
5004,4,2026-06-04,Present,8.00
5005,5,2026-06-04,Present,8.00
5006,6,2026-06-04,Present,8.00
5007,7,2026-06-04,Present,8.00
5008,8,2026-06-04,Present,8.00
5009,9,2026-06-04,Present,8.00
5010,10,2026-06-04,Present,8.00
5011,11,2026-06-04,Present,8.00
5012,12,2026-06-04,Present,8.00
5013,13,2026-06-04,Present,8.00
5014,14,2026-06-04,Present,8.00
5015,15,2026-06-04,Present,8.00
5016,16,2026-06-04,Present,8.00
5017,17,2026-06-04,Present,8.00
5018,18,2026-06-04,Present,8.00
5019,19,2026-06-04,Present,8.00
5020,20,2026-06-04,Present,8.00
5021,21,2026-06-04,Present,8.00
5022,22,2026-06-04,Present,8.00
5023,23,2026-06-04,Present,8.00
5024,24,2026-06-04,Present,8.00
5025,25,2026-06-04,Present,8.00
5026,26,2026-06-04,Present,8.00
5027,27,2026-06-04,Present,8.00
5028,28,2026-06-04,Present,8.00
5029,29,2026-06-04,Present,8.00
5030,30,2026-06-04,Present,8.00
5031,31,2026-06-04,Present,8.00
5032,32,2026-06-04,Present,8.00
5033,33,2026-06-04,Present,8.00
5034,34,2026-06-04,Present,8.00
5035,35,2026-06-04,Present,8.00
5036,36,2026-06-04,Present,8.00
5037,37,2026-06-04,Present,8.00
5038,38,2026-06-04,Present,8.00
5039,39,2026-06-04,Present,8.00
5040,40,2026-06-04,Present,8.00
5041,41,2026-06-04,Present,8.00
5042,42,2026-06-04,Present,8.00
5043,43,2026-06-04,Present,8.00
5044,44,2026-06-04,Present,8.00
5045,45,2026-06-04,Present,8.00
5046,46,2026-06-04,Present,8.00
5047,47,2026-06-04,Present,8.00
5048,48,2026-06-04,Present,8.00
5049,49,2026-06-04,Present,8.00
5050,50,2026-06-04,Present,8.00
5051,51,2026-06-04,Present,8.00
5052,52,2026-06-04,Present,8.00
5053,53,2026-06-04,Present,8.00
5054,54,2026-06-04,Present,8.00
5055,55,2026-06-04,Present,8.00
5056,56,2026-06-04,Present,8.00
5057,57,2026-06-04,Present,8.00
5058,58,2026-06-04,Present,8.00
5059,59,2026-06-04,Present,8.00
5060,60,2026-06-04,Present,8.00
5061,61,2026-06-04,Present,8.00
5062,62,2026-06-04,Present,8.00
5063,63,2026-06-04,Present,8.00
5064,64,2026-06-04,Present,8.00
5065,65,2026-06-04,Present,8.00
5066,66,2026-06-04,Present,8.00
5067,67,2026-06-04,Present,8.00
5068,68,2026-06-04,Present,8.00
5069,69,2026-06-04,Present,8.00
5070,70,2026-06-04,Present,8.00
5071,71,2026-06-04,Present,8.00
5072,72,2026-06-04,Present,8.00
5073,73,2026-06-04,Present,8.00
5074,74,2026-06-04,Present,8.00
5075,75,2026-06-04,Present,8.00
5076,76,2026-06-04,Present,8.00
5077,77,2026-06-04,Present,8.00
5078,78,2026-06-04,Present,8.00
5079,79,2026-06-04,Present,8.00
5080,80,2026-06-04,Present,8.00
5081,81,2026-06-04,Present,8.00
5082,82,2026-06-04,Present,8.00
5083,83,2026-06-04,Present,8.00
5084,84,2026-06-04,Present,8.00
5085,85,2026-06-04,Present,8.00
5086,86,2026-06-04,Present,8.00
5087,87,2026-06-04,Present,8.00
5088,88,2026-06-04,Present,8.00
5089,89,2026-06-04,Present,8.00
5090,90,2026-06-04,Present,8.00
5091,91,2026-06-04,Present,8.00
5092,92,2026-06-04,Present,8.00
5093,93,2026-06-04,Present,8.00
5094,94,2026-06-04,Present,8.00
5095,95,2026-06-04,Present,8.00
5096,96,2026-06-04,Present,8.00
5097,97,2026-06-04,Present,8.00
5098,98,2026-06-04,Present,8.00
5099,99,2026-06-04,Present,8.00
5100,100,2026-06-04,Present,8.00
5101,101,2026-06-04,Present,8.00
5102,102,2026-06-04,Present,8.00
5103,103,2026-06-04,Present,8.00
5104,104,2026-06-04,Present,8.00
5105,105,2026-06-04,Present,8.00
5106,106,2026-06-04,Present,8.00
5107,107,2026-06-04,Present,8.00
5108,108,2026-06-04,Present,8.00
5109,109,2026-06-04,Present,8.00
5110,110,2026-06-04,Present,8.00
5111,111,2026-06-04,Present,8.00
5112,112,2026-06-04,Present,8.00
5113,113,2026-06-04,Present,8.00
5114,114,2026-06-04,Present,8.00
5115,115,2026-06-04,Present,8.00
5116,116,2026-06-04,Present,8.00
5117,117,2026-06-04,Present,8.00
5118,118,2026-06-04,Present,8.00
5119,119,2026-06-04,Present,8.00
5120,120,2026-06-04,Present,8.00
5121,121,2026-06-04,Present,8.00
5122,122,2026-06-04,Present,8.00
5123,123,2026-06-04,Present,8.00
5124,124,2026-06-04,Present,8.00
5125,125,2026-06-04,Present,8.00
5126,126,2026-06-04,Present,8.00
5127,127,2026-06-04,Present,8.00
5128,128,2026-06-04,Present,8.00
5129,129,2026-06-04,Present,8.00
5130,130,2026-06-04,Present,8.00
5131,131,2026-06-04,Present,8.00
5132,132,2026-06-04,Present,8.00
5133,133,2026-06-04,Present,8.00
5134,134,2026-06-04,Present,8.00
5135,135,2026-06-04,Present,8.00
5136,136,2026-06-04,Present,8.00
5137,137,2026-06-04,Present,8.00
5138,138,2026-06-04,Present,8.00
5139,139,2026-06-04,Present,8.00
5140,140,2026-06-04,Present,8.00
5141,141,2026-06-04,Present,8.00
5142,142,2026-06-04,Present,8.00
5143,143,2026-06-04,Present,8.00
5144,144,2026-06-04,Present,8.00
5145,145,2026-06-04,Present,8.00
5146,146,2026-06-04,Present,8.00
5147,147,2026-06-04,Present,8.00
5148,148,2026-06-04,Present,8.00
5149,149,2026-06-04,Present,8.00
5150,150,2026-06-04,Present,8.00
5151,151,2026-06-04,Present,8.00
5152,152,2026-06-04,Present,8.00
5153,153,2026-06-04,Present,8.00
5154,154,2026-06-04,Present,8.00
5155,155,2026-06-04,Present,8.00
5156,156,2026-06-04,Present,8.00
5157,157,2026-06-04,Present,8.00
5158,158,2026-06-04,Present,8.00
5159,159,2026-06-04,Present,8.00
5160,160,2026-06-04,Present,8.00
5161,161,2026-06-04,Present,8.00
5162,162,2026-06-04,Present,8.00
5163,163,2026-06-04,Present,8.00
5164,164,2026-06-04,Present,8.00
5165,165,2026-06-04,Present,8.00
5166,166,2026-06-04,Present,8.00
5167,167,2026-06-04,Present,8.00
5168,168,2026-06-04,Present,8.00
5169,169,2026-06-04,Present,8.00
5170,170,2026-06-04,Present,8.00
5171,171,2026-06-04,Present,8.00
5172,172,2026-06-04,Present,8.00
5173,173,2026-06-04,Present,8.00
5174,174,2026-06-04,Present,8.00
5175,175,2026-06-04,Present,8.00
5176,176,2026-06-04,Present,8.00
5177,177,2026-06-04,Present,8.00
5178,178,2026-06-04,Present,8.00
5179,179,2026-06-04,Present,8.00
5180,180,2026-06-04,Present,8.00
5181,181,2026-06-04,Present,8.00
5182,182,2026-06-04,Present,8.00
5183,183,2026-06-04,Present,8.00
5184,184,2026-06-04,Present,8.00
5185,185,2026-06-04,Present,8.00
5186,186,2026-06-04,Present,8.00
5187,187,2026-06-04,Present,8.00
5188,188,2026-06-04,Present,8.00
5189,189,2026-06-04,Present,8.00
5190,190,2026-06-04,Present,8.00
5191,191,2026-06-04,Present,8.00
5192,192,2026-06-04,Present,8.00
5193,193,2026-06-04,Present,8.00
5194,194,2026-06-04,Present,8.00
5195,195,2026-06-04,Present,8.00
5196,196,2026-06-04,Present,8.00
5197,197,2026-06-04,Present,8.00
5198,198,2026-06-04,Present,8.00
5199,199,2026-06-04,Present,8.00
5200,200,2026-06-04,Present,8.00
5201,1,2026-06-03,Present,8.00
5202,2,2026-06-03,Present,8.00
5203,3,2026-06-03,Present,8.00
5204,4,2026-06-03,Present,8.00
5205,5,2026-06-03,Present,8.00
5206,6,2026-06-03,Present,8.00
5207,7,2026-06-03,Present,8.00
5208,8,2026-06-03,Present,8.00
5209,9,2026-06-03,Present,8.00
5210,10,2026-06-03,Present,8.00
5211,11,2026-06-03,Present,8.00
5212,12,2026-06-03,Present,8.00
5213,13,2026-06-03,Present,8.00
5214,14,2026-06-03,Present,8.00
5215,15,2026-06-03,Present,8.00
5216,16,2026-06-03,Present,8.00
5217,17,2026-06-03,Present,8.00
5218,18,2026-06-03,Present,8.00
5219,19,2026-06-03,Present,8.00
5220,20,2026-06-03,Present,8.00
5221,21,2026-06-03,Present,8.00
5222,22,2026-06-03,Present,8.00
5223,23,2026-06-03,Present,8.00
5224,24,2026-06-03,Present,8.00
5225,25,2026-06-03,Present,8.00
5226,26,2026-06-03,Present,8.00
5227,27,2026-06-03,Present,8.00
5228,28,2026-06-03,Present,8.00
5229,29,2026-06-03,Present,8.00
5230,30,2026-06-03,Present,8.00
5231,31,2026-06-03,Present,8.00
5232,32,2026-06-03,Present,8.00
5233,33,2026-06-03,Present,8.00
5234,34,2026-06-03,Present,8.00
5235,35,2026-06-03,Present,8.00
5236,36,2026-06-03,Present,8.00
5237,37,2026-06-03,Present,8.00
5238,38,2026-06-03,Present,8.00
5239,39,2026-06-03,Present,8.00
5240,40,2026-06-03,Present,8.00
5241,41,2026-06-03,Present,8.00
5242,42,2026-06-03,Present,8.00
5243,43,2026-06-03,Present,8.00
5244,44,2026-06-03,Present,8.00
5245,45,2026-06-03,Present,8.00
5246,46,2026-06-03,Present,8.00
5247,47,2026-06-03,Present,8.00
